tau,tau_date
5595,2009-05-22
4639,2005-08-11
3989,2003-02-06
3768,2002-03-26
3293,2000-05-18
4359,2004-07-13
4957,2006-11-06
6661,2013-08-23
4695,2005-10-28
2510,1997-04-02
5275,2008-02-14
5175,2007-09-20
5593,2009-05-20
4660,2005-09-09
5338,2008-05-15
5743,2009-12-22
6779,2014-02-11
7874,2018-05-31
7874,2018-05-31
7228,2015-11-17
3872,2002-08-22
5874,2010-07-01
4446,2004-11-11
4446,2004-11-11
4338,2004-06-14
5786,2010-02-25
3322,2000-06-29
5552,2009-03-23
8884,2022-05-18
7754,2017-12-05
7754,2017-12-05
7422,2016-08-22
7422,2016-08-22
7422,2016-08-22
6679,2013-09-19
6165,2011-08-30
5671,2009-09-10
5671,2009-09-10
6092,2011-05-16
5243,2007-12-28
2654,1997-10-29
3189,1999-12-14
3862,2002-08-08
2469,1997-01-31
1455,1993-01-27
1455,1993-01-27
1455,1993-01-27
2273,1996-04-23
3567,2001-06-13
5112,2007-06-21
6137,2011-07-20
6280,2012-02-15
6488,2012-12-14
6459,2012-11-02
8298,2020-01-24
8298,2020-01-24
8298,2020-01-24
7961,2018-10-01
7873,2018-05-30
7841,2018-04-12
7410,2016-08-04
7841,2018-04-12
8718,2021-09-21
7206,2015-10-16
7911,2018-07-23
5027,2007-02-16
2530,1997-04-30
1813,1994-06-30
1813,1994-06-30
1813,1994-06-30
859,1990-10-01
859,1990-10-01
2219,1996-02-05
1470,1993-02-18
713,1990-03-06
1981,1995-02-27
3247,2000-03-10
3247,2000-03-10
1398,1992-11-04
561,1989-08-01
561,1989-08-01
983,1991-03-26
983,1991-03-26
391,1988-11-29
1475,1993-02-25
1817,1994-07-06
2624,1997-09-17
244,1988-05-06
343,1988-09-22
343,1988-09-22
343,1988-09-22
768,1990-05-24
644,1989-11-24
644,1989-11-24
1270,1992-05-07
1994,1995-03-16
1994,1995-03-16
3942,2002-11-28
1757,1994-04-11
834,1990-08-27
834,1990-08-27
834,1990-08-27
834,1990-08-27
834,1990-08-27
1516,1993-04-27
1516,1993-04-27
1303,1992-06-24
1303,1992-06-24
2848,1998-08-07
4508,2005-02-08
4508,2005-02-08
3747,2002-02-25
5544,2009-03-11
5544,2009-03-11
6253,2012-01-06
6730,2013-12-02
7780,2018-01-15
7884,2018-06-14
8242,2019-11-07
8242,2019-11-07
6815,2014-04-03
4485,2005-01-06
4485,2005-01-06
4417,2004-10-01
1763,1994-04-19
1506,1993-04-13
4675,2005-09-30
4355,2004-07-07
1906,1994-11-09
3206,2000-01-13
3617,2001-08-22
2729,1998-02-17
2729,1998-02-17
259,1988-05-27
259,1988-05-27
259,1988-05-27
217,1988-03-28
217,1988-03-28
217,1988-03-28
217,1988-03-28
217,1988-03-28
229,1988-04-15
229,1988-04-15
229,1988-04-15
229,1988-04-15
229,1988-04-15
324,1988-08-26
324,1988-08-26
58,1987-08-12
58,1987-08-12
58,1987-08-12
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
556,1989-07-25
556,1989-07-25
556,1989-07-25
252,1988-05-18
252,1988-05-18
252,1988-05-18
252,1988-05-18
540,1989-07-03
708,1990-02-27
1645,1993-10-28
1645,1993-10-28
1645,1993-10-28
1645,1993-10-28
1645,1993-10-28
1690,1994-01-04
398,1988-12-08
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
346,1988-09-27
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
290,1988-07-11
397,1988-12-07
397,1988-12-07
397,1988-12-07
397,1988-12-07
397,1988-12-07
211,1988-03-18
593,1989-09-14
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
239,1988-04-29
829,1990-08-20
2542,1997-05-16
2976,1999-02-09
2976,1999-02-09
2976,1999-02-09
2843,1998-07-31
2843,1998-07-31
2687,1997-12-16
2542,1997-05-16
3139,1999-10-05
967,1991-03-04
3044,1999-05-20
2903,1998-10-26
2406,1996-10-30
2541,1997-05-15
3662,2001-10-24
2059,1995-06-20
2059,1995-06-20
2059,1995-06-20
2947,1998-12-29
3213,2000-01-24
4610,2005-07-01
5577,2009-04-28
5000,2007-01-09
4672,2005-09-27
4490,2005-01-13
4203,2003-12-03
7422,2016-08-22
7717,2017-10-13
7717,2017-10-13
8682,2021-07-30
8682,2021-07-30
8682,2021-07-30
8682,2021-07-30
8940,2022-08-05
7510,2016-12-22
7510,2016-12-22
6108,2011-06-08
5731,2009-12-04
6409,2012-08-23
6409,2012-08-23
6864,2014-06-12
7120,2015-06-17
7640,2017-06-28
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8403,2020-06-25
8419,2020-07-17
8419,2020-07-17
7608,2017-05-15
7630,2017-06-14
8417,2020-07-15
8417,2020-07-15
8417,2020-07-15
6818,2014-04-08
7693,2017-09-11
4766,2006-02-08
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8342,2020-03-26
8355,2020-04-16
8369,2020-05-06
8374,2020-05-14
8339,2020-03-23
8337,2020-03-19
8337,2020-03-19
8348,2020-04-03
8367,2020-05-04
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8372,2020-05-12
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8348,2020-04-03
8357,2020-04-20
8357,2020-04-20
8366,2020-05-01
8353,2020-04-14
8346,2020-04-01
8360,2020-04-23
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8348,2020-04-03
8353,2020-04-14
8353,2020-04-14
8354,2020-04-15
8354,2020-04-15
8367,2020-05-04
8367,2020-05-04
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8375,2020-05-15
8346,2020-04-01
8342,2020-03-26
8337,2020-03-19
8334,2020-03-16
8336,2020-03-18
8343,2020-03-27
8342,2020-03-26
8337,2020-03-19
8337,2020-03-19
8348,2020-04-03
8355,2020-04-16
8355,2020-04-16
8355,2020-04-16
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8346,2020-04-01
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8367,2020-05-04
8367,2020-05-04
8367,2020-05-04
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8365,2020-04-30
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8360,2020-04-23
8360,2020-04-23
8364,2020-04-29
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8351,2020-04-08
8351,2020-04-08
8370,2020-05-07
8350,2020-04-07
8358,2020-04-21
8358,2020-04-21
8358,2020-04-21
8356,2020-04-17
8357,2020-04-20
8358,2020-04-21
8358,2020-04-21
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8356,2020-04-17
8355,2020-04-16
8358,2020-04-21
8350,2020-04-07
8344,2020-03-30
8344,2020-03-30
8345,2020-03-31
8340,2020-03-24
8333,2020-03-13
8339,2020-03-23
8355,2020-04-16
8368,2020-05-05
8374,2020-05-14
8368,2020-05-05
8368,2020-05-05
8368,2020-05-05
8368,2020-05-05
8368,2020-05-05
8368,2020-05-05
8353,2020-04-14
8348,2020-04-03
8365,2020-04-30
8365,2020-04-30
8365,2020-04-30
8366,2020-05-01
8366,2020-05-01
8366,2020-05-01
8349,2020-04-06
8349,2020-04-06
8350,2020-04-07
8351,2020-04-08
8339,2020-03-23
8339,2020-03-23
8339,2020-03-23
8358,2020-04-21
8358,2020-04-21
8358,2020-04-21
8365,2020-04-30
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8363,2020-04-28
8341,2020-03-25
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8362,2020-04-27
8360,2020-04-23
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8365,2020-04-30
8368,2020-05-05
8368,2020-05-05
8368,2020-05-05
8368,2020-05-05
8373,2020-05-13
8378,2020-05-20
8378,2020-05-20
8378,2020-05-20
8376,2020-05-18
8376,2020-05-18
8369,2020-05-06
8369,2020-05-06
8384,2020-05-29
8401,2020-06-23
8400,2020-06-22
8414,2020-07-10
8414,2020-07-10
8402,2020-06-24
8405,2020-06-29
8403,2020-06-25
8392,2020-06-10
8404,2020-06-26
8412,2020-07-08
8421,2020-07-21
8433,2020-08-06
8435,2020-08-10
8428,2020-07-30
8429,2020-07-31
8423,2020-07-23
8439,2020-08-14
8440,2020-08-17
8425,2020-07-27
8420,2020-07-20
8403,2020-06-25
8407,2020-07-01
8405,2020-06-29
8422,2020-07-22
8406,2020-06-30
8393,2020-06-11
8377,2020-05-19
8384,2020-05-29
8386,2020-06-02
8401,2020-06-23
8399,2020-06-19
8390,2020-06-08
8369,2020-05-06
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8345,2020-03-31
8363,2020-04-28
8364,2020-04-29
8364,2020-04-29
8361,2020-04-24
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8345,2020-03-31
8345,2020-03-31
8345,2020-03-31
8345,2020-03-31
8326,2020-03-04
8315,2020-02-18
8330,2020-03-10
8360,2020-04-23
8358,2020-04-21
8358,2020-04-21
8358,2020-04-21
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8342,2020-03-26
8336,2020-03-18
8321,2020-02-26
8341,2020-03-25
8330,2020-03-10
8330,2020-03-10
8340,2020-03-24
8340,2020-03-24
8351,2020-04-08
8322,2020-02-27
8308,2020-02-07
8310,2020-02-11
8324,2020-03-02
8324,2020-03-02
8316,2020-02-19
8316,2020-02-19
8316,2020-02-19
8317,2020-02-20
8313,2020-02-14
8324,2020-03-02
8329,2020-03-09
8329,2020-03-09
8329,2020-03-09
8331,2020-03-11
8327,2020-03-05
8308,2020-02-07
8314,2020-02-17
8334,2020-03-16
8333,2020-03-13
8333,2020-03-13
8333,2020-03-13
8333,2020-03-13
8333,2020-03-13
8333,2020-03-13
8334,2020-03-16
8339,2020-03-23
8339,2020-03-23
8339,2020-03-23
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8365,2020-04-30
8367,2020-05-04
8367,2020-05-04
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8329,2020-03-09
8327,2020-03-05
8336,2020-03-18
8348,2020-04-03
8348,2020-04-03
8366,2020-05-01
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8359,2020-04-22
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8347,2020-04-02
8347,2020-04-02
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8358,2020-04-21
8358,2020-04-21
8353,2020-04-14
8361,2020-04-24
8357,2020-04-20
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8348,2020-04-03
8334,2020-03-16
8336,2020-03-18
8336,2020-03-18
8336,2020-03-18
8335,2020-03-17
8329,2020-03-09
8329,2020-03-09
8327,2020-03-05
8334,2020-03-16
8334,2020-03-16
8334,2020-03-16
8365,2020-04-30
8365,2020-04-30
8357,2020-04-20
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8365,2020-04-30
8365,2020-04-30
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8347,2020-04-02
8347,2020-04-02
8345,2020-03-31
8337,2020-03-19
8322,2020-02-27
8338,2020-03-20
8337,2020-03-19
8337,2020-03-19
8320,2020-02-25
8315,2020-02-18
8306,2020-02-05
8318,2020-02-21
8333,2020-03-13
8335,2020-03-17
8335,2020-03-17
8345,2020-03-31
8345,2020-03-31
8344,2020-03-30
8344,2020-03-30
8348,2020-04-03
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8347,2020-04-02
8355,2020-04-16
8369,2020-05-06
8367,2020-05-04
8367,2020-05-04
8356,2020-04-17
8346,2020-04-01
8367,2020-05-04
8367,2020-05-04
8381,2020-05-26
8401,2020-06-23
8416,2020-07-14
8421,2020-07-21
8439,2020-08-14
8437,2020-08-12
8426,2020-07-28
8439,2020-08-14
8439,2020-08-14
8439,2020-08-14
8427,2020-07-29
8426,2020-07-28
8425,2020-07-27
8425,2020-07-27
8415,2020-07-13
8430,2020-08-03
8409,2020-07-03
8401,2020-06-23
8423,2020-07-23
8440,2020-08-17
8441,2020-08-18
8402,2020-06-24
8394,2020-06-12
8396,2020-06-16
8407,2020-07-01
8410,2020-07-06
8402,2020-06-24
8408,2020-07-02
8402,2020-06-24
8402,2020-06-24
8406,2020-06-30
8421,2020-07-21
8423,2020-07-23
8425,2020-07-27
8409,2020-07-03
8404,2020-06-26
8427,2020-07-29
8454,2020-09-07
8424,2020-07-24
8390,2020-06-08
8393,2020-06-11
8366,2020-05-01
8366,2020-05-01
8361,2020-04-24
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8363,2020-04-28
8377,2020-05-19
8368,2020-05-05
8344,2020-03-30
8350,2020-04-07
8346,2020-04-01
8350,2020-04-07
8350,2020-04-07
8350,2020-04-07
8356,2020-04-17
8366,2020-05-01
8366,2020-05-01
8391,2020-06-09
8411,2020-07-07
8393,2020-06-11
8377,2020-05-19
8354,2020-04-15
8355,2020-04-16
8349,2020-04-06
8349,2020-04-06
8371,2020-05-11
8371,2020-05-11
8384,2020-05-29
8377,2020-05-19
8363,2020-04-28
8348,2020-04-03
8348,2020-04-03
8348,2020-04-03
8348,2020-04-03
8348,2020-04-03
8348,2020-04-03
8343,2020-03-27
8334,2020-03-16
8334,2020-03-16
8319,2020-02-24
8320,2020-02-25
8350,2020-04-07
8346,2020-04-01
8346,2020-04-01
8346,2020-04-01
8346,2020-04-01
8346,2020-04-01
8346,2020-04-01
8346,2020-04-01
8346,2020-04-01
8357,2020-04-20
8357,2020-04-20
8387,2020-06-03
8392,2020-06-10
8389,2020-06-05
8372,2020-05-12
8371,2020-05-11
8353,2020-04-14
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8366,2020-05-01
8366,2020-05-01
8366,2020-05-01
8351,2020-04-08
8351,2020-04-08
8351,2020-04-08
8342,2020-03-26
8330,2020-03-10
8335,2020-03-17
8342,2020-03-26
8339,2020-03-23
8339,2020-03-23
8339,2020-03-23
8339,2020-03-23
8340,2020-03-24
8364,2020-04-29
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8360,2020-04-23
8354,2020-04-15
8357,2020-04-20
8357,2020-04-20
8353,2020-04-14
8353,2020-04-14
8348,2020-04-03
8343,2020-03-27
8353,2020-04-14
8358,2020-04-21
8358,2020-04-21
8358,2020-04-21
8351,2020-04-08
8352,2020-04-09
8352,2020-04-09
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8360,2020-04-23
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8364,2020-04-29
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8362,2020-04-27
8369,2020-05-06
8357,2020-04-20
8357,2020-04-20
8356,2020-04-17
8356,2020-04-17
8344,2020-03-30
8344,2020-03-30
8344,2020-03-30
8338,2020-03-20
8342,2020-03-26
8356,2020-04-17
8356,2020-04-17
8356,2020-04-17
8356,2020-04-17
8356,2020-04-17
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8346,2020-04-01
8354,2020-04-15
8354,2020-04-15
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8363,2020-04-28
8375,2020-05-15
8381,2020-05-26
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8364,2020-04-29
8374,2020-05-14
8374,2020-05-14
8374,2020-05-14
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8361,2020-04-24
8371,2020-05-11
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
8359,2020-04-22
